instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
1,next_slide,0,0,0,0,0,0,1,0,0,0,0.5425774157047272,0.728053629398346,0.677113930384318,0.6878146330515543,0.7883845865726471,0.7150855362415314,1,0,0.24580717086791992,0.0
2,next_slide,0,0,0,0,0,0,1,0,0,0,0.5318205654621124,0.7517313659191132,0.6238913536071777,0.7229076822598776,0.793994128704071,0.7451729774475098,1,0,0.2621735632419586,0.0
3,next_slide,0,0,0,0,0,0,1,0,0,0,0.523276299238205,0.7660354375839233,0.7226126988728842,0.7298633853594462,0.7906964421272278,0.7607066333293915,1,0,0.2674201428890228,0.0
4,next_slide,0,0,0,0,0,0,1,0,0,0,0.5367777943611145,0.782044917345047,0.7632670005162557,0.7320303519566854,0.817902535200119,0.752894937992096,1,0,0.2811247408390045,0.0
5,next_slide,0,0,0,0,0,0,1,0,0,0,0.5488951504230499,0.7725975513458252,0.7543117006619772,0.7224021553993225,0.8085125982761383,0.7483632862567902,1,0,0.2596174478530884,0.0
