mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.04923701286315918,0.0036929641950290844,0.001500248908996582,0.0006307651354231575,20.0,auto,sigmoid,"{'C': 20.0, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.9652173913043478,0.9652173913043478,0.9478260869565217,0.9739130434782609,0.9304347826086956,0.9826086956521739,0.9739130434782609,0.9652173913043478,0.9652173913043478,0.9649122807017544,0.9634477498093059,0.013909530248149005,1
0.052774906158447266,0.0015883112050436123,0.0017129898071289063,0.0004672423370432254,10.0,auto,sigmoid,"{'C': 10.0, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.9652173913043478,0.9565217391304348,0.9478260869565217,0.9652173913043478,0.9391304347826087,0.9739130434782609,0.9739130434782609,0.9652173913043478,0.9565217391304348,0.9473684210526315,0.9590846681922198,0.01108118696598376,2
