mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.014979910850524903,0.0011645330269141204,0.002303338050842285,0.0003407122863105369,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9411764705882353,1.0,1.0,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9411764705882353,0.9333333333333333,0.9682352941176472,0.031880688763455144,1
0.1043919563293457,0.0036316633596226388,0.005558037757873535,0.0004249393862637127,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.9333333333333333,1.0,1.0,1.0,0.9230769230769231,1.0,0.9333333333333333,1.0,1.0,0.8571428571428571,0.9646886446886448,0.04769202635479102,2
0.015358638763427735,0.0007226384366001041,0.0024021148681640627,0.00030189971908909865,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.875,1.0,1.0,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9411764705882353,0.9333333333333333,0.9616176470588236,0.042055309739413044,3
0.10752043724060059,0.0063139800185722985,0.005861639976501465,0.0010911258051261358,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9333333333333333,1.0,1.0,0.875,1.0,1.0,0.9333333333333333,1.0,0.9411764705882353,0.9333333333333333,0.9616176470588236,0.042055309739413044,3
0.048228096961975095,0.0008417742238287462,0.0033982038497924806,0.0004121796841226715,100.0,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9333333333333333,1.0,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9333333333333333,1.0,1.0,0.8571428571428571,0.9569963369963371,0.04757963993505635,5
0.047917938232421874,0.001495773665472785,0.0034178733825683595,0.00030813022354346064,10.0,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9333333333333333,1.0,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9333333333333333,1.0,1.0,0.8571428571428571,0.9569963369963371,0.04757963993505635,5
0.04850435256958008,0.003823453867918889,0.0036089181900024413,0.0004418308041493019,1.0,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.9333333333333333,1.0,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9333333333333333,1.0,1.0,0.8571428571428571,0.9569963369963371,0.04757963993505635,5
0.25783591270446776,0.019204183851786544,0.011853408813476563,0.0008529133398519613,0.1,0.01,rbf,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9411764705882353,1.0,1.0,0.875,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9411764705882353,0.9411764705882353,0.9565196078431374,0.039986331045887946,8
0.014274930953979493,0.000895231682009126,0.002055859565734863,0.0004155624952373167,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.8235294117647058,1.0,1.0,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9411764705882353,0.9333333333333333,0.9564705882352941,0.05383986680155112,9
0.014758729934692382,0.0006667270268243602,0.002248239517211914,0.00040175038600882764,10.0,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.875,1.0,1.0,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9411764705882353,0.8571428571428571,0.953998599439776,0.05217372061836295,10
0.015305829048156739,0.003113243143099975,0.002355527877807617,0.0005075937797897312,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.875,1.0,1.0,0.9333333333333333,0.9230769230769231,1.0,0.9333333333333333,1.0,0.9411764705882353,0.9333333333333333,0.9539253393665159,0.04136055752065769,11
0.12424535751342773,0.0034893735107292298,0.0062199592590332035,0.0008810037205448897,0.1,auto,rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.875,1.0,1.0,0.875,1.0,1.0,0.9333333333333333,1.0,0.9411764705882353,0.875,0.9499509803921569,0.054525781443128835,12
0.03247377872467041,0.0014815529075561972,0.0033023834228515627,0.0005611549542231998,1.0,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.875,1.0,1.0,0.875,0.9333333333333333,1.0,0.875,0.9411764705882353,0.9411764705882353,0.9333333333333333,0.9374019607843138,0.04847593111773761,13
0.023617935180664063,0.0013402457764347634,0.002802467346191406,0.00040034060803645843,10.0,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.7368421052631579,1.0,1.0,0.875,0.9230769230769231,1.0,0.875,1.0,0.9411764705882353,0.875,0.9226095498928316,0.0810010044753743,14
0.03945460319519043,0.0029675778133812156,0.0032103538513183595,0.00033391961421127555,1.0,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.7777777777777778,1.0,1.0,0.875,0.9333333333333333,0.9333333333333333,0.875,0.9411764705882353,0.8888888888888888,0.9333333333333333,0.9157843137254902,0.062329060526091586,15
0.06971273422241211,0.0029290874712383165,0.004264044761657715,0.0004067664269116321,1.0,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7368421052631579,0.875,0.8235294117647058,0.7777777777777778,0.875,0.9333333333333333,0.8235294117647058,0.9411764705882353,0.8,0.875,0.8461188510491915,0.06237315341444863,16
