mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.7757703065872192,0.12131052608730714,0.02845282554626465,0.0022675073733649694,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.975609756097561,0.9473684210526315,0.9743589743589743,0.9743589743589743,1.0,1.0,0.9743589743589743,1.0,0.9302325581395349,0.926829268292683,0.9703116926659334,0.0259708484393605,1
0.3716528654098511,0.0605259279548742,0.01601724624633789,0.0030099569873444925,1.0,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.9302325581395349,0.9473684210526315,0.9743589743589743,0.975609756097561,1.0,0.9743589743589743,0.95,0.9743589743589743,0.9302325581395349,0.926829268292683,0.958334948479887,0.023593508370394665,2
0.46362111568450926,0.09806069142771778,0.019034671783447265,0.004014418050274777,1.0,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8333333333333334,0.9473684210526315,0.9743589743589743,1.0,1.0,1.0,0.9743589743589743,1.0,0.9090909090909091,0.926829268292683,0.9565339880487507,0.05156380718212946,3
0.4520035028457642,0.10583241030734981,0.016778445243835448,0.002840658089783444,10.0,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8163265306122449,0.9473684210526315,0.9743589743589743,1.0,1.0,1.0,0.9743589743589743,1.0,0.9090909090909091,0.926829268292683,0.9548333077766417,0.05571271737743632,4
0.4708712100982666,0.07617965666812904,0.014076447486877442,0.004675624130526545,100.0,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8,0.918918918918919,0.9743589743589743,1.0,1.0,1.0,0.9743589743589743,1.0,0.9090909090909091,0.926829268292683,0.9503557045020461,0.06071402155576917,5
0.32411091327667235,0.09903806448595413,0.017371654510498047,0.009470516135490666,1.0,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.7547169811320755,0.9473684210526315,0.9743589743589743,0.975609756097561,1.0,0.9743589743589743,0.95,0.9743589743589743,0.9090909090909091,0.926829268292683,0.9386692258742784,0.0663361841476776,6
0.212379789352417,0.047074689641436,0.009821009635925294,0.0031314120438716508,10.0,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.6451612903225806,1.0,0.9743589743589743,1.0,1.0,1.0,0.95,0.9743589743589743,0.9090909090909091,0.926829268292683,0.9379799416424122,0.1024104372996712,7
0.18816027641296387,0.03174062377872081,0.012987899780273437,0.011362229847055923,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.6451612903225806,1.0,0.9743589743589743,1.0,1.0,1.0,0.95,0.9743589743589743,0.9090909090909091,0.926829268292683,0.9379799416424122,0.1024104372996712,7
2.4313956260681153,0.29727175425166247,0.08769702911376953,0.028217659156093627,0.01,1,rbf,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}",0.9473684210526315,0.9473684210526315,0.8888888888888888,0.8888888888888888,1.0,0.8484848484848485,0.9743589743589743,1.0,0.926829268292683,0.926829268292683,0.934901697931223,0.04709124143516659,9
0.21055941581726073,0.047766847823259365,0.009871983528137207,0.0027615147547047215,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.6153846153846154,1.0,0.9743589743589743,1.0,1.0,1.0,0.95,0.95,0.9090909090909091,0.926829268292683,0.9325663767127181,0.11033219818835982,10
0.4805799961090088,0.10405077591936468,0.01403062343597412,0.003400814247475825,10.0,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.625,0.9473684210526315,0.9743589743589743,0.975609756097561,0.9743589743589743,0.9743589743589743,0.95,0.9743589743589743,0.9302325581395349,0.9047619047619048,0.9230408537487529,0.10189725447475709,11
0.289532470703125,0.08497846212789985,0.015130615234375,0.008779946795478773,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.6349206349206349,1.0,0.9743589743589743,1.0,1.0,1.0,0.95,0.8260869565217391,0.9090909090909091,0.926829268292683,0.922128674318494,0.10939156130575034,12
0.21344163417816162,0.05672833959500076,0.008629035949707032,0.002979611009318518,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.6349206349206349,1.0,0.9743589743589743,1.0,1.0,1.0,0.95,0.7037037037037037,0.9090909090909091,0.926829268292683,0.9098903490366904,0.1251610270902191,13
0.4684114694595337,0.09389443058083374,0.01449892520904541,0.0035046015895637194,100.0,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.2684563758389262,0.9473684210526315,0.9743589743589743,0.975609756097561,1.0,1.0,0.95,0.9743589743589743,0.9302325581395349,0.926829268292683,0.8947214328139286,0.21017175128391904,14
0.9114288091659546,0.138153998641491,0.03528373241424561,0.006491457488163416,1.0,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9302325581395349,0.9473684210526315,0.9743589743589743,1.0,1.0,1.0,0.2222222222222222,0.6031746031746031,0.32,0.926829268292683,0.7924186047240649,0.2841755281061841,15
0.9130842447280884,0.15840170798629785,0.034154224395751956,0.006012447160561482,10.0,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.9302325581395349,0.9473684210526315,0.9743589743589743,1.0,1.0,1.0,0.2222222222222222,0.5588235294117647,0.32,0.926829268292683,0.7879834973477811,0.28742198472935243,16
0.8551989555358886,0.1541983161225391,0.04016833305358887,0.0153938818888788,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9302325581395349,0.9473684210526315,0.9743589743589743,1.0,1.0,1.0,0.2222222222222222,0.5588235294117647,0.32,0.926829268292683,0.7879834973477811,0.28742198472935243,16
0.9153449058532714,0.20688968773440206,0.039930105209350586,0.01356674563122993,0.1,auto,rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.9302325581395349,0.9230769230769231,0.95,0.9523809523809523,0.9743589743589743,0.9743589743589743,0.2222222222222222,0.4,0.32,0.9047619047619048,0.7551392509299486,0.2921827948105623,18
1.3690173149108886,0.29867577829506187,0.05144844055175781,0.018673910081250942,0.1,0.01,rbf,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",0.6153846153846154,0.5901639344262295,0.95,0.9090909090909091,0.926829268292683,0.9743589743589743,0.2222222222222222,0.31932773109243695,0.32,0.8837209302325582,0.6711098585100628,0.2819852931183175,19
3.931315803527832,0.44178005108230145,0.16278433799743652,0.052380566573761354,0.01,0.01,rbf,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf'}",0.6153846153846154,0.5901639344262295,0.95,0.9090909090909091,0.926829268292683,0.9743589743589743,0.2222222222222222,0.31932773109243695,0.32,0.8837209302325582,0.6711098585100628,0.2819852931183175,19
3.621606779098511,0.7037864276597892,0.15544435977935792,0.05255008347894014,0.1,0.001,rbf,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.6153846153846154,0.5901639344262295,0.95,0.9090909090909091,0.926829268292683,0.9743589743589743,0.2222222222222222,0.31932773109243695,0.32,0.8837209302325582,0.6711098585100628,0.2819852931183175,19
1.7059004783630372,0.3831720578112523,0.06026623249053955,0.006856144137548169,0.01,0.1,rbf,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf'}",0.6153846153846154,0.5901639344262295,0.95,0.9090909090909091,0.926829268292683,0.9743589743589743,0.2222222222222222,0.31932773109243695,0.32,0.8837209302325582,0.6711098585100628,0.2819852931183175,19
1.8183079719543458,0.34202006226225246,0.06594221591949463,0.010594125310199022,0.01,auto,rbf,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}",0.6153846153846154,0.5901639344262295,0.95,0.9090909090909091,0.926829268292683,0.9743589743589743,0.2222222222222222,0.31932773109243695,0.32,0.8837209302325582,0.6711098585100628,0.2819852931183175,19
1.2118457317352296,0.16238997523373402,0.04645226001739502,0.00934875317235638,1.0,0.001,rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.6153846153846154,0.5901639344262295,0.95,0.9090909090909091,0.926829268292683,0.9743589743589743,0.2222222222222222,0.31932773109243695,0.32,0.8837209302325582,0.6711098585100628,0.2819852931183175,19
3.5619050741195677,0.6016316389691132,0.14957311153411865,0.034946907037256315,0.01,0.001,rbf,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf'}",0.0,0.0,0.0,0.0,0.15833333333333333,0.15833333333333333,0.15833333333333333,0.15833333333333333,0.16597510373443983,0.16597510373443983,0.09652835408022128,0.07886445110614042,25
