instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
1,previous_slide,0,0,0,0,0,0,1,1,1,1,0.8055731058120728,0.8758730590343475,0.7169059117635092,0.8629785974820455,0.519958108663559,0.8996122479438782,1,0,-0.2856149971485138,0.0
2,previous_slide,0,0,0,0,0,0,1,1,1,1,0.8056292533874512,0.920882374048233,0.6701332728068033,0.8786768118540446,0.49337829649448395,0.9080686569213867,1,0,-0.3122509568929672,0.0
3,previous_slide,0,0,0,0,0,0,1,1,1,1,0.8289280533790588,0.877506822347641,0.7302973667780558,0.8441603581110636,0.476733461022377,0.8811471164226532,1,0,-0.3521945923566818,0.0
4,previous_slide,0,0,0,0,0,0,1,1,1,1,0.8215385675430298,0.9184775352478027,0.6789699196815491,0.8910929361979166,0.4798831045627594,0.922792911529541,1,0,-0.3416554629802704,0.0
5,previous_slide,0,0,0,0,0,0,1,1,1,1,0.8192925751209259,0.8843116462230682,0.7342141469319662,0.866022527217865,0.4299757182598114,0.8993216156959534,1,0,-0.3893168568611145,0.0
