instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
1,zoom_out_slide,0,0,0,0,0,0,1,1,1,1,0.731480211019516,0.9336537718772888,0.7198368708292643,0.780034343401591,0.6889478266239166,0.6227132380008698,0,1,0.0,-0.31094053387641907
2,zoom_out_slide,0,0,0,0,0,0,1,1,1,1,0.6987132132053375,1.0345291495323181,0.7151617010434469,0.8934982617696127,0.6835305392742157,0.6165491938591003,0,1,0.0,-0.4179799556732178
3,zoom_out_slide,0,0,0,0,0,0,1,1,1,1,0.7437970340251923,1.0340123772621155,0.7384175658226013,0.8886033693949381,0.6946423053741455,0.6417549848556519,0,1,0.0,-0.3922573924064636
4,zoom_out_slide,0,0,0,0,0,0,1,1,1,1,0.7119128406047821,1.0645101070404053,0.7233380675315857,0.8988639116287231,0.6896036267280579,0.6316721737384796,0,1,0.0,-0.43283793330192566
5,zoom_out_slide,0,0,0,0,0,0,1,1,1,1,0.7117745578289032,1.0467695593833923,0.7326457897822062,0.8583648999532064,0.7232740819454193,0.6457209885120392,0,1,0.0,-0.40104857087135315
