instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
98,rotate_down,0,0,0,0,0,1,1,0,0,0,0.8400869965553284,0.2689962685108185,0.8369355797767639,0.431927482287089,0.8347645103931427,0.4529371708631515,0,1,0.0,0.183940902352333
99,rotate_down,1,0,0,0,0,1,1,0,0,0,0.6182427406311035,0.2864179760217666,0.606201966603597,0.3687672217686971,0.6020838916301727,0.4150996953248977,0,1,0.0,0.1286817193031311
100,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6192779839038849,0.1552353426814079,0.6016315221786499,0.3523110846678416,0.6047537326812744,0.4009023010730743,0,1,0.0,0.2456669583916664
101,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6130727827548981,0.143285796046257,0.6069889863332113,0.3188655277093251,0.6045370995998383,0.3802777677774429,0,1,0.0,0.2369919717311859
102,rotate_down,0,0,0,0,1,1,1,0,0,0,0.6081301271915436,0.1541443765163421,0.5963587164878845,0.3055258393287658,0.5927525460720062,0.4074940681457519,0,1,0.0,0.2533496916294098
103,rotate_down,1,0,0,0,0,1,1,0,0,0,0.5978067219257355,0.1547445282340049,0.5967274705568949,0.3275640209515889,0.5944557785987854,0.4002076089382171,0,1,0.0,0.2454630807042122
104,rotate_down,0,0,0,0,0,1,0,0,0,0,0.5823655128479004,0.8533973693847656,0.6864075660705566,0.9077041745185852,0.6804934144020081,0.880823403596878,1,0,0.0981279015541076,0.0
105,rotate_down,1,0,0,0,0,1,1,1,1,1,0.638413816690445,0.4303739666938782,0.6377110282580057,0.4273989101250966,0.6311010122299194,0.68414705991745,0,1,0.0,0.2537730932235718
106,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6381232738494873,0.4463147222995758,0.6378123958905538,0.4454061985015869,0.6350668966770172,0.6932580173015594,0,1,0.0,0.2469432950019836
107,rotate_down,0,0,0,0,0,1,1,1,1,1,0.6316818594932556,0.5045805722475052,0.6225488781929016,0.4009728729724884,0.6321543753147125,0.6584868729114532,0,1,0.0,0.153906300663948
108,rotate_down,1,0,0,0,0,1,1,0,0,0,0.6311294138431549,0.4243746101856231,0.6339413921038309,0.4187136193116506,0.6450793743133545,0.758994072675705,0,1,0.0,0.3346194624900818
109,rotate_down,1,0,0,0,0,1,1,0,0,0,0.5685390532016754,0.5781990587711334,0.5674167474110922,0.5976907014846802,0.5618637800216675,0.7399129569530487,0,1,0.0,0.1617138981819152
110,rotate_down,1,0,0,0,0,1,1,0,0,0,0.5625419318675995,0.5505253672599792,0.562586784362793,0.552155057589213,0.5659776329994202,0.6394698619842529,0,1,0.0,0.0889444947242736
111,rotate_down,0,0,0,0,0,1,1,0,0,0,0.5568406879901886,0.5347585082054138,0.5546690225601196,0.7117440501848856,0.5568220317363739,0.7136639654636383,0,1,0.0,0.1789054572582245
112,rotate_down,0,0,0,0,0,1,1,0,0,0,0.5575644075870514,0.5260714888572693,0.561085065205892,0.6028766830762228,0.5554911494255066,0.677286684513092,0,1,0.0,0.1512151956558227
113,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6140205264091492,0.6340818703174591,0.595922589302063,0.5301243265469869,0.6018207669258118,0.6682336330413818,0,1,0.0,0.0341517627239227
114,rotate_down,0,0,0,0,0,1,1,0,0,0,0.598968893289566,0.5490691661834717,0.6015672087669373,0.5623350938161215,0.6086865365505219,0.6974133551120758,0,1,0.0,0.1483441889286041
115,rotate_down,0,0,0,0,0,1,1,0,0,0,0.5927644073963165,0.5013419687747955,0.5943631331125895,0.5150888363520304,0.6258285641670227,0.5296964049339294,1,0,0.0330641567707061,0.0
116,rotate_down,0,0,0,0,0,1,1,0,0,0,0.7927590906620026,0.5224083960056305,0.7976393699645996,0.6328469514846802,0.7984018623828888,0.6970467269420624,0,1,0.0,0.1746383309364318
117,rotate_down,0,0,0,0,0,1,1,0,0,0,0.790174275636673,0.5033482611179352,0.788284440835317,0.5850409666697184,0.7890447974205017,0.7311899065971375,0,1,0.0,0.2278416454792022
118,rotate_down,0,0,0,0,0,1,1,0,0,0,0.7769348919391632,0.4964414238929748,0.7795045177141825,0.5749619007110596,0.7910959422588348,0.7223831415176392,0,1,0.0,0.2259417176246643
119,rotate_down,0,0,0,0,0,1,1,0,0,0,0.7800330817699432,0.482556939125061,0.7789560556411743,0.4842104613780975,0.7894754707813263,0.5926610231399536,0,1,0.0,0.1101040840148925
120,rotate_down,0,0,0,0,0,1,1,1,0,0,0.7746142745018005,0.5064272433519363,0.7724948326746622,0.4953588346640269,0.7765526473522186,0.5275372564792633,0,1,0.0,0.0211100131273269
121,rotate_down,0,0,0,0,0,1,1,0,0,0,0.3359752893447876,0.5343175232410431,0.3113056619962056,0.6969093481699625,0.3087451606988907,0.7060135900974274,0,1,0.0,0.1716960668563842
122,rotate_down,0,0,0,0,0,1,1,0,0,0,0.3260361552238464,0.5123827457427979,0.3282566467920939,0.5149367849032084,0.327539250254631,0.5319059193134308,0,1,0.0,0.0195231735706329
123,rotate_down,0,0,0,0,0,1,1,0,0,0,0.3818151354789734,0.5409492552280426,0.3678082227706909,0.6047248045603434,0.3488368391990661,0.7207401096820831,0,1,0.0,0.1797908544540405
124,rotate_down,0,0,0,0,0,1,1,0,0,0,0.359529361128807,0.5229671895503998,0.3590747912724812,0.5215060909589132,0.352741539478302,0.5751533508300781,0,1,0.0,0.0521861612796783
125,rotate_down,0,0,0,0,0,1,1,0,0,0,0.3798971474170685,0.5591165721416473,0.3737978637218475,0.602349599202474,0.3589212596416473,0.7146021723747253,0,1,0.0,0.155485600233078
126,rotate_down,0,0,0,0,0,1,1,0,0,0,0.3788986504077911,0.5329440534114838,0.3750676214694977,0.5358550548553467,0.3702176064252853,0.5549629330635071,0,1,0.0,0.0220188796520233
127,rotate_down,0,0,0,0,0,1,1,0,0,0,0.3815055936574936,0.5194889903068542,0.3842967053254445,0.6167998512585958,0.3816036880016327,0.7373373508453369,0,1,0.0,0.2178483605384826
128,rotate_down,0,0,0,0,0,1,1,0,0,0,0.3887625485658645,0.5000229030847549,0.3915175596872965,0.6384676098823547,0.3819474279880523,0.7270470559597015,0,1,0.0,0.2270241528749466
129,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6819627583026886,0.5080994367599487,0.6890255610148112,0.710129976272583,0.7072205245494843,0.7339604198932648,0,1,0.0,0.225860983133316
130,rotate_down,0,0,0,0,0,1,1,0,0,0,0.6925990283489227,0.4780461937189102,0.7015288472175598,0.5747594038645426,0.7059499323368073,0.7488136887550354,0,1,0.0,0.2707674950361252
131,rotate_down,1,0,0,0,0,1,1,0,0,0,0.696384459733963,0.4466476887464523,0.6962472796440125,0.6072152654329935,0.6976229846477509,0.7445203363895416,0,1,0.0,0.2978726476430893
132,rotate_down,0,0,0,0,0,1,1,0,0,0,0.694269210100174,0.461535781621933,0.6892324090003967,0.5750179489453634,0.696991890668869,0.7536177039146423,0,1,0.0,0.2920819222927093
133,rotate_down,1,0,0,0,0,1,1,0,0,0,0.6824741661548615,0.4481179267168045,0.6786505182584127,0.4492713312307994,0.6734747588634491,0.4982143938541412,0,1,0.0,0.0500964671373367
