instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
1,next_slide,0,0,0,0,0,0,1,0,0,0,0.38927002251148224,1.0097867250442505,0.4840061664581299,0.984041690826416,0.7158738374710083,0.9879590570926666,1,0,0.32660381495952606,0.0
2,next_slide,0,0,0,0,0,0,1,0,0,0,0.44620853662490845,0.9659317433834076,0.5551150838534037,0.9592948953310648,0.7622208893299103,0.9822637438774109,1,0,0.31601235270500183,0.0
3,next_slide,0,0,0,0,0,0,1,0,0,0,0.49380621314048767,0.965069055557251,0.697107712427775,0.9507686098416647,0.750919908285141,0.9791466891765594,1,0,0.2571136951446533,0.0
4,next_slide,0,0,0,0,0,0,1,0,0,0,0.5222397148609161,0.975583016872406,0.5851748188336691,0.9718815485636393,0.7399824857711792,0.9833205044269562,1,0,0.21774277091026306,0.0
5,next_slide,0,0,0,0,0,0,1,0,0,0,0.504158616065979,1.023532211780548,0.6794973214467367,0.9735368291536967,0.7479937970638275,1.0210936665534973,1,0,0.2438351809978485,0.0
