mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.04576818943023682,0.005778600612946012,0.0029419898986816407,0.0004037330011470341,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",1.0,0.9473684210526315,1.0,1.0,1.0,0.9090909090909091,0.9473684210526315,0.8888888888888888,1.0,1.0,0.9692716640085062,0.0408754225656296,1
0.045521783828735354,0.00160257159888128,0.0027349233627319337,0.0003111697403647881,10.0,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.9411764705882353,0.9473684210526315,1.0,1.0,1.0,0.9523809523809523,0.9473684210526315,0.8888888888888888,1.0,1.0,0.9677183153963339,0.03632155684635232,2
0.39861240386962893,0.03365633090398459,0.017017602920532227,0.004712179668694845,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.9473684210526315,0.9473684210526315,1.0,1.0,0.8421052631578947,0.9473684210526315,0.9411764705882353,1.0,1.0,0.9625386996904025,0.04761062342956155,3
0.15297505855560303,0.009905487197964675,0.00692143440246582,0.001691762173738689,1.0,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.9473684210526315,0.9473684210526315,1.0,1.0,0.8421052631578947,0.9473684210526315,0.9411764705882353,1.0,1.0,0.9625386996904025,0.04761062342956155,3
0.13317375183105468,0.0033301257712176503,0.005986142158508301,0.0010847965494323087,10.0,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.9473684210526315,0.9473684210526315,1.0,1.0,0.8421052631578947,0.9473684210526315,0.9411764705882353,1.0,1.0,0.9625386996904025,0.04761062342956155,3
0.16301684379577636,0.019531587904131942,0.006996369361877442,0.0007130957848034929,100.0,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.9473684210526315,0.9473684210526315,1.0,1.0,0.8421052631578947,0.9473684210526315,0.9411764705882353,1.0,1.0,0.9625386996904025,0.04761062342956155,3
0.04793906211853027,0.0038141848935306704,0.0031404733657836915,0.0007455847324449827,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.9411764705882353,0.9473684210526315,1.0,1.0,1.0,0.9090909090909091,0.9473684210526315,0.8888888888888888,0.9411764705882353,1.0,0.9575069581261533,0.03874808017855554,7
0.035168242454528806,0.0029404708473439126,0.002914166450500488,0.0005982387323374229,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.9411764705882353,0.9473684210526315,1.0,1.0,1.0,0.9090909090909091,0.9473684210526315,0.8421052631578947,0.9411764705882353,1.0,0.9528285955530537,0.04837807167227822,8
0.31047792434692384,0.006070196203885765,0.015522289276123046,0.004101423612229285,0.1,auto,rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.9411764705882353,0.9473684210526315,0.9090909090909091,1.0,1.0,0.9090909090909091,0.9473684210526315,0.8421052631578947,0.9411764705882353,1.0,0.9437376864621447,0.047186624933186996,9
0.16674158573150635,0.04796011620486776,0.008205246925354005,0.001730154955410488,1.0,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8888888888888888,0.9473684210526315,0.9523809523809523,1.0,1.0,0.9523809523809523,0.9473684210526315,0.8421052631578947,0.9411764705882353,0.9411764705882353,0.9412845840090421,0.04449399398465038,10
0.03180530071258545,0.0029550114566246704,0.002882075309753418,0.0004623039047973137,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9411764705882353,0.9473684210526315,0.9523809523809523,0.9473684210526315,1.0,0.8,0.9473684210526315,0.8421052631578947,0.9411764705882353,1.0,0.9318944419873212,0.06003775131431222,11
0.7873584985733032,0.05493071789227808,0.02794201374053955,0.003103019823992554,0.1,0.01,rbf,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9411764705882353,0.9,0.8695652173913043,1.0,1.0,0.8695652173913043,0.9473684210526315,0.9,0.9411764705882353,0.9411764705882353,0.9310028267599947,0.04423920412609787,12
0.2940560817718506,0.04690273174648216,0.011609387397766114,0.002342863502474337,1.0,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9411764705882353,0.9473684210526315,0.8695652173913043,0.9473684210526315,1.0,0.9090909090909091,0.9473684210526315,0.8,0.9411764705882353,1.0,0.9303114330816579,0.05651848924481728,13
0.18993773460388183,0.02908781658503474,0.00776669979095459,0.0024362192649336678,1.0,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.8888888888888888,0.9,0.9523809523809523,1.0,1.0,0.9523809523809523,0.9473684210526315,0.8,0.8888888888888888,0.9411764705882353,0.927108457418055,0.056855102086071675,14
0.29620211124420165,0.02067157644210805,0.012205672264099122,0.0013184762260124961,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9411764705882353,0.9473684210526315,0.9090909090909091,1.0,0.9473684210526315,0.8333333333333334,0.9473684210526315,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.9197876598805392,0.04920278140559789,15
