mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.20267875194549562,0.007161776958548514,0.008835101127624511,0.0005340585479770792,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9444444444444444,0.9714285714285714,1.0,0.9696969696969697,0.9090909090909091,1.0,1.0,1.0,0.9032258064516129,0.972972972972973,0.9670859674085481,0.035139510599482074,1
0.4251662254333496,0.034445161046583885,0.016036009788513182,0.00388424217243959,0.1,auto,rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.9444444444444444,0.9714285714285714,1.0,0.9696969696969697,0.9090909090909091,1.0,1.0,1.0,0.9032258064516129,0.972972972972973,0.9670859674085481,0.035139510599482074,1
0.11890237331390381,0.014633117515458038,0.004527425765991211,0.0005293017377324299,100.0,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.9444444444444444,0.9714285714285714,1.0,0.9696969696969697,0.9090909090909091,1.0,1.0,1.0,0.9032258064516129,0.972972972972973,0.9670859674085481,0.035139510599482074,1
0.26502745151519774,0.013615177070350256,0.008611822128295898,0.002002251290704953,10.0,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.9444444444444444,0.9714285714285714,1.0,0.9696969696969697,0.9090909090909091,1.0,1.0,1.0,0.9032258064516129,0.972972972972973,0.9670859674085481,0.035139510599482074,1
0.24712955951690674,0.012073618702007806,0.007962369918823242,0.0005742131604186199,1.0,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9444444444444444,0.9714285714285714,1.0,0.9696969696969697,0.9090909090909091,1.0,1.0,1.0,0.9032258064516129,0.972972972972973,0.9670859674085481,0.035139510599482074,1
0.050838375091552736,0.0036195543518806436,0.004042601585388184,0.0008366079502296544,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.9,0.9444444444444444,1.0,1.0,0.9411764705882353,1.0,1.0,0.9714285714285714,0.9142857142857143,0.9473684210526315,0.9618703621799598,0.03597399473409121,6
0.0535506010055542,0.006481121091959414,0.0034759998321533202,0.00035918871412574793,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9,0.9444444444444444,1.0,1.0,0.9411764705882353,1.0,1.0,0.9714285714285714,0.9142857142857143,0.9473684210526315,0.9618703621799598,0.03597399473409121,6
0.10365896224975586,0.012447431239344869,0.005901622772216797,0.0015481842229104008,1.0,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.9444444444444444,0.9714285714285714,1.0,0.9696969696969697,0.9090909090909091,1.0,1.0,0.9714285714285714,0.9032258064516129,0.9473684210526315,0.9616683693593711,0.03368085187983281,8
0.11911067962646485,0.012377798681223793,0.005046653747558594,0.001515388735590507,10.0,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9444444444444444,0.9444444444444444,1.0,0.9696969696969697,0.9411764705882353,1.0,1.0,0.9444444444444444,0.9032258064516129,0.9473684210526315,0.9594801001122782,0.030585037661553145,9
0.05250554084777832,0.002388880146520858,0.0037171602249145507,0.0005657844529801376,10.0,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.9,0.9444444444444444,0.9714285714285714,1.0,0.9411764705882353,1.0,1.0,0.9714285714285714,0.918918918918919,0.9473684210526315,0.9594765397861375,0.033319659304219255,10
