mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.18869235515594482,0.019199729472679457,0.006943535804748535,0.001130034564542981,10.0,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.918918918918919,0.975609756097561,0.9523809523809523,1.0,0.9230769230769231,0.8780487804878049,0.9743589743589743,1.0,0.9411764705882353,0.9743589743589743,0.9537929750268344,0.036946041117370584,1
0.23376243114471434,0.03779196656847299,0.009258508682250977,0.004610196430921362,100.0,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.8888888888888888,0.9743589743589743,0.975609756097561,0.9743589743589743,0.918918918918919,0.8780487804878049,0.9743589743589743,1.0,0.9411764705882353,1.0,0.9525719738058334,0.04162357766126889,2
0.14277927875518798,0.008326591069317154,0.005736994743347168,0.0003900156471230047,1.0,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.918918918918919,0.975609756097561,0.9523809523809523,0.975609756097561,0.9230769230769231,0.8780487804878049,0.9743589743589743,1.0,0.9411764705882353,0.95,0.948918053200693,0.03368198335133541,3
0.16685154438018798,0.011795274560912963,0.006370043754577637,0.0005924066268687563,1.0,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.8888888888888888,0.9743589743589743,0.9523809523809523,0.95,0.9473684210526315,0.8780487804878049,0.9743589743589743,1.0,0.9411764705882353,0.9743589743589743,0.9480940436475436,0.03639470689961983,4
0.2407219409942627,0.006280494252659792,0.009832620620727539,0.0007674427196701563,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.8888888888888888,0.975609756097561,0.9523809523809523,1.0,0.9473684210526315,0.85,0.9743589743589743,0.972972972972973,0.9411764705882353,0.9743589743589743,0.947711541069919,0.04317752034334606,5
0.675433897972107,0.02195276310202401,0.025488662719726562,0.0022697337655188344,0.01,1,rbf,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}",0.8235294117647058,0.9743589743589743,1.0,0.9743589743589743,0.9444444444444444,0.85,0.9743589743589743,0.972972972972973,0.9411764705882353,0.972972972972973,0.9428173195820255,0.0556086445145198,6
0.16353230476379393,0.008878526569762523,0.006927037239074707,0.0004910310884427963,1.0,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.918918918918919,0.9302325581395349,0.9090909090909091,1.0,0.9230769230769231,0.8571428571428571,0.95,1.0,0.9714285714285714,0.926829268292683,0.9386720006090398,0.04134062276718569,7
0.10750749111175537,0.011054511131775682,0.004908418655395508,0.000707697279991268,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.918918918918919,0.9090909090909091,0.9302325581395349,0.975609756097561,0.9230769230769231,0.8780487804878049,0.95,0.9743589743589743,0.9714285714285714,0.926829268292683,0.935759465989188,0.03024818468862311,8
0.15955736637115478,0.017173322830718093,0.0065833330154418945,0.004848817548023517,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8947368421052632,0.9090909090909091,0.9090909090909091,0.975609756097561,0.9230769230769231,0.8780487804878049,0.95,1.0,0.9714285714285714,0.9047619047619048,0.9315844596139847,0.03817481025930639,9
0.23052625656127929,0.06369474387974568,0.010582160949707032,0.006735209281571138,10.0,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.918918918918919,0.9090909090909091,0.9302325581395349,0.9523809523809523,0.8780487804878049,0.8571428571428571,0.95,1.0,0.9714285714285714,0.926829268292683,0.9294072815882233,0.04011346525353138,10
0.10004312992095947,0.01720761801071178,0.006569719314575196,0.006863737239161726,100.0,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8888888888888888,0.9523809523809523,0.9302325581395349,0.9743589743589743,0.8780487804878049,0.8292682926829268,0.95,0.972972972972973,0.9714285714285714,0.926829268292683,0.9274409259633309,0.04572983393869929,11
0.12942841053009033,0.017022916523317395,0.007774257659912109,0.007003980866734532,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9230769230769231,0.9302325581395349,0.9090909090909091,0.975609756097561,0.8780487804878049,0.8292682926829268,0.95,0.95,0.9714285714285714,0.9047619047619048,0.9221517695766137,0.04236575250504261,12
0.13289206027984618,0.017846075689188428,0.004753804206848145,0.00033148993291714373,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.918918918918919,0.9090909090909091,0.8888888888888888,0.975609756097561,0.8780487804878049,0.8292682926829268,0.95,0.95,0.9714285714285714,0.9047619047619048,0.9176016022357485,0.04335002321465294,13
0.16283836364746093,0.014437938033426655,0.008268404006958007,0.004847717093556487,10.0,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8947368421052632,0.9302325581395349,0.9090909090909091,0.975609756097561,0.8780487804878049,0.8292682926829268,0.95,0.9230769230769231,0.9714285714285714,0.9047619047619048,0.9166254537871399,0.041975257595017516,14
