mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.6869965314865112,0.09582898228349705,0.026167917251586913,0.004956595318982102,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.9090909090909091,0.9230769230769231,1.0,1.0,1.0,0.8421052631578947,0.9,1.0,1.0,0.9574273095325727,0.055666893895128446,1
0.2757571220397949,0.04670426225755225,0.009402585029602051,0.0018435572014064779,100.0,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.7407407407407407,0.8888888888888888,1.0,0.9523809523809523,1.0,0.8421052631578947,0.9523809523809523,1.0,1.0,0.9376496797549428,0.08375638094624295,2
0.4284675121307373,0.09162274246425807,0.014563989639282227,0.003049330939977632,10.0,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.7407407407407407,0.8888888888888888,1.0,1.0,1.0,0.8421052631578947,0.9,1.0,1.0,0.9371734892787524,0.08661413623212602,3
0.43889641761779785,0.06579060368560126,0.015466260910034179,0.0014430136880745903,1.0,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.7407407407407407,0.8888888888888888,1.0,1.0,1.0,0.8421052631578947,0.9,1.0,1.0,0.9371734892787524,0.08661413623212602,3
2.2077492475509644,0.23911571740126725,0.07860612869262695,0.007651375596345689,0.01,1,rbf,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.9090909090909091,0.96,1.0,1.0,1.0,0.42857142857142855,0.9,1.0,1.0,0.9197662337662337,0.16793466069107615,5
0.16129782199859619,0.057834248183622955,0.009159111976623535,0.0027434097981569577,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.96,0.7407407407407407,0.8,1.0,0.9565217391304348,0.9565217391304348,0.8421052631578947,0.9166666666666666,1.0,1.0,0.9172556148826171,0.08718081298685407,6
0.16949355602264404,0.04896966910634736,0.007909202575683593,0.00131917059367663,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.8,0.7407407407407407,0.7058823529411765,1.0,0.9565217391304348,0.9565217391304348,0.8421052631578947,0.9166666666666666,0.9230769230769231,1.0,0.8841515424844271,0.1005410230713728,7
0.16269276142120362,0.022190565784800696,0.008040428161621094,0.0010249856957969088,10.0,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.7741935483870968,0.7142857142857143,0.7741935483870968,1.0,0.9565217391304348,1.0,0.8421052631578947,0.9090909090909091,0.8275862068965517,1.0,0.8797976929335697,0.10194895779420074,8
0.2951548099517822,0.05709134547611868,0.01192023754119873,0.0011212191281403064,1.0,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.6153846153846154,0.7407407407407407,0.7272727272727273,1.0,1.0,1.0,0.8421052631578947,1.0,1.0,0.8,0.8725503346555978,0.13857167778525045,9
0.7350348234176636,0.08376804767267979,0.030275440216064452,0.00826195854823412,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.6153846153846154,0.9090909090909091,0.96,1.0,0.9565217391304348,1.0,0.8421052631578947,1.0,1.0,0.13259668508287292,0.8415699211846727,0.2619164324700437,10
0.867323923110962,0.06908084197055551,0.03174159526824951,0.003077906363554808,0.1,auto,rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.6153846153846154,0.9090909090909091,0.96,1.0,0.9565217391304348,1.0,0.8421052631578947,1.0,1.0,0.12631578947368421,0.8409418316237538,0.26361783976703207,11
0.34598407745361326,0.02444912668840797,0.01776728630065918,0.010509667618551134,1.0,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.6153846153846154,0.9090909090909091,0.7741935483870968,1.0,1.0,1.0,0.8421052631578947,0.9565217391304348,1.0,0.21818181818181817,0.8315477893332769,0.23695596937192248,12
0.2165468692779541,0.051476626663594656,0.00953812599182129,0.0015156382667868315,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.6666666666666666,0.7142857142857143,0.6857142857142857,1.0,0.9565217391304348,1.0,0.8421052631578947,0.9523809523809523,0.4444444444444444,1.0,0.8262119065780393,0.18089414482494523,13
0.759020733833313,0.09979342098266632,0.02870335578918457,0.006387807834507812,1.0,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.6153846153846154,0.9090909090909091,0.96,1.0,0.9565217391304348,1.0,0.8421052631578947,1.0,0.1875,0.11214953271028037,0.7582752059474134,0.3238426324084519,14
0.8525460481643676,0.245146688994118,0.029246592521667482,0.0092843138068468,10.0,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.6153846153846154,0.9090909090909091,0.96,1.0,0.9565217391304348,1.0,0.8421052631578947,1.0,0.1875,0.11162790697674418,0.7582230433740598,0.32394672742488695,15
0.30303957462310793,0.07935588391207145,0.012478971481323242,0.0044329981477620375,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8,0.2898550724637681,0.5714285714285714,1.0,0.9565217391304348,1.0,0.8421052631578947,0.9523809523809523,0.192,0.75,0.7354291598561622,0.27793068807453736,16
