mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
2.310031604766846,0.5010890276086363,0.0894801139831543,0.023524438396281204,0.01,1,rbf,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}",0.9473684210526315,1.0,0.9473684210526315,0.9,0.8888888888888888,1.0,0.9743589743589743,0.918918918918919,0.9743589743589743,0.9743589743589743,0.9525621572989994,0.0373214205425398,1
0.7070630311965942,0.08162641783300467,0.02755627632141113,0.006802979005694842,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.9473684210526315,1.0,0.9473684210526315,0.9,0.95,1.0,0.9743589743589743,0.918918918918919,0.9047619047619048,0.9743589743589743,0.9517135614504035,0.0341814651714221,2
0.21365811824798583,0.047437860131057365,0.00811300277709961,0.0009768703711606438,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9743589743589743,1.0,0.9473684210526315,0.8695652173913043,0.975609756097561,1.0,1.0,0.8837209302325582,0.7407407407407407,0.9743589743589743,0.9365723014232744,0.07886607643111239,3
0.40217692852020265,0.06582032602336979,0.01660754680633545,0.0033437174960516316,10.0,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9743589743589743,1.0,0.9473684210526315,0.8888888888888888,0.95,1.0,1.0,0.8636363636363636,0.7307692307692307,0.9743589743589743,0.9329380853065062,0.08064609780145461,4
0.5335958242416382,0.1022781938494268,0.022332167625427245,0.007863615647730266,1.0,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.9743589743589743,1.0,0.9473684210526315,0.9090909090909091,0.975609756097561,1.0,1.0,0.851063829787234,0.6909090909090909,0.9743589743589743,0.9322759955655375,0.0920858943681268,5
0.4795751333236694,0.04762086811403762,0.011695075035095214,0.00282455541989603,100.0,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9743589743589743,1.0,0.9473684210526315,0.8888888888888888,0.95,1.0,1.0,0.9743589743589743,0.5757575757575758,0.9743589743589743,0.928509180877602,0.12184433144048377,6
0.7785755395889282,0.13011459386715782,0.03646032810211182,0.0050099305976564115,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9473684210526315,1.0,0.9473684210526315,0.8837209302325582,0.975609756097561,0.975609756097561,1.0,0.8947368421052632,0.9302325581395349,0.26490066225165565,0.8819547347029397,0.20909872653544673,7
0.21851046085357667,0.03718169519666099,0.008163738250732421,0.0008359814951647903,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.9743589743589743,1.0,0.9473684210526315,0.8888888888888888,0.975609756097561,1.0,1.0,0.8636363636363636,0.7692307692307693,0.26666666666666666,0.8685759839931857,0.2129020069056896,8
0.25368874073028563,0.04925436843943925,0.013495755195617676,0.011213758480758883,10.0,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.95,1.0,0.9473684210526315,0.8888888888888888,0.975609756097561,0.975609756097561,1.0,0.8260869565217391,0.8,0.26490066225165565,0.8628464440910036,0.21007411410623247,9
0.33389089107513426,0.10328725239977929,0.011099600791931152,0.002218094394869186,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9743589743589743,1.0,0.9743589743589743,0.8888888888888888,0.975609756097561,0.975609756097561,1.0,0.8333333333333334,0.7407407407407407,0.26490066225165565,0.862780108612769,0.2149236057588117,10
0.2551597595214844,0.0432273563769306,0.01018819808959961,0.002519110055943879,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,1.0,0.9473684210526315,0.8888888888888888,0.975609756097561,0.975609756097561,1.0,0.8333333333333334,0.7272727272727273,0.26490066225165565,0.8562983544994358,0.21326811302664775,11
0.34217443466186526,0.06070305720380194,0.014733076095581055,0.001545347358997329,1.0,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9473684210526315,1.0,0.9473684210526315,0.8837209302325582,0.975609756097561,0.975609756097561,1.0,0.8947368421052632,0.6349206349206349,0.26490066225165565,0.8524235423810497,0.2207253858094735,12
0.4220914125442505,0.09578898179994146,0.015669655799865723,0.002675011266086107,1.0,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.9473684210526315,1.0,0.9473684210526315,0.8837209302325582,0.975609756097561,0.975609756097561,1.0,0.8947368421052632,0.6153846153846154,0.26490066225165565,0.8504699404274477,0.22271926992502586,13
0.7483930826187134,0.07456488696450755,0.03238911628723144,0.0036482309029600975,0.1,auto,rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,1.0,0.9230769230769231,0.24516129032258063,0.36363636363636365,0.975609756097561,1.0,0.8947368421052632,0.9302325581395349,0.26490066225165565,0.7547354395629882,0.30635339360329106,14
0.6925066471099853,0.07554439889461625,0.0284700870513916,0.0025363672188973116,1.0,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.25,1.0,0.9473684210526315,0.8837209302325582,0.975609756097561,0.975609756097561,1.0,0.8947368421052632,0.3418803418803419,0.26490066225165565,0.7533826709717573,0.3092494877222972,15
