mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.2646963119506836,0.009740993739683726,0.010567927360534668,0.00043711148169323647,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",0.8947368421052632,0.95,0.975609756097561,0.975609756097561,1.0,0.9473684210526315,0.918918918918919,0.8947368421052632,0.8888888888888888,0.9444444444444444,0.9390313869710532,0.03668111045981697,1
0.22709207534790038,0.03450984051933743,0.006204342842102051,0.0008601583238124089,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.95,0.926829268292683,0.975609756097561,0.975609756097561,0.9523809523809523,0.9743589743589743,0.918918918918919,0.8947368421052632,0.9,0.918918918918919,0.9387363387170833,0.02943639542562986,2
0.15801601409912108,0.009163496360923121,0.007039952278137207,0.0005077839552578116,1.0,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.95,0.926829268292683,0.975609756097561,0.975609756097561,0.9523809523809523,0.9743589743589743,0.918918918918919,0.8947368421052632,0.9,0.918918918918919,0.9387363387170833,0.02943639542562986,2
0.18151800632476806,0.01369869491072247,0.007628178596496582,0.0005487823793135008,1.0,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.926829268292683,0.975609756097561,0.975609756097561,0.9523809523809523,0.9743589743589743,0.918918918918919,0.8947368421052632,0.9,0.918918918918919,0.9387363387170833,0.02943639542562986,2
0.23352453708648682,0.024146163689787007,0.00772244930267334,0.000914338533689034,10.0,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.95,0.926829268292683,0.975609756097561,0.975609756097561,0.9523809523809523,0.9743589743589743,0.918918918918919,0.8947368421052632,0.8780487804878049,0.8947368421052632,0.9341230090844983,0.034896829390097736,5
0.1645761489868164,0.015044235234084448,0.005725431442260742,0.0005905939651457544,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.95,0.926829268292683,0.975609756097561,0.9302325581395349,0.9523809523809523,0.9743589743589743,0.8947368421052632,0.8947368421052632,0.9,0.918918918918919,0.9317804112399151,0.029046609845724266,6
0.661695146560669,0.006398045652506479,0.025330615043640137,0.0007469332104691958,0.01,1,rbf,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}",0.8947368421052632,0.95,0.95,0.95,0.9743589743589743,0.918918918918919,0.9444444444444444,0.8648648648648649,0.8888888888888888,0.9444444444444444,0.9280657378025798,0.03293414459616464,7
0.26203207969665526,0.014593963917605108,0.0073880434036254885,0.0005731221932892132,100.0,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.926829268292683,0.926829268292683,0.975609756097561,0.975609756097561,0.9523809523809523,0.9743589743589743,0.8947368421052632,0.85,0.8571428571428571,0.8947368421052632,0.9228234516873798,0.04508807806419216,8
0.1451791286468506,0.013073507626837483,0.00544130802154541,0.0005557896715152816,10.0,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.926829268292683,0.9047619047619048,0.9523809523809523,0.9302325581395349,0.9302325581395349,0.95,0.85,0.85,0.8947368421052632,0.8947368421052632,0.9083910925925137,0.03487916570508391,9
0.11580166816711426,0.017941713669975767,0.005095672607421875,0.0004893563818792812,100.0,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8571428571428571,0.9090909090909091,0.9333333333333333,0.9302325581395349,0.9743589743589743,0.9523809523809523,0.8947368421052632,0.85,0.8648648648648649,0.85,0.9016141291416689,0.04295770439389387,10
0.18481991291046143,0.007644615910015551,0.007485389709472656,0.0004516902873058726,1.0,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8780487804878049,0.926829268292683,0.9302325581395349,0.9090909090909091,0.975609756097561,0.95,0.8717948717948718,0.8292682926829268,0.8421052631578947,0.8717948717948718,0.8984774571539058,0.04509745581853123,11
0.13826227188110352,0.007338898943046325,0.005758547782897949,0.0003809799902633727,10.0,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8571428571428571,0.9302325581395349,0.9130434782608695,0.9302325581395349,0.975609756097561,0.9302325581395349,0.85,0.85,0.8648648648648649,0.85,0.8951358630784757,0.04354722079786942,12
0.14430649280548097,0.010021335375879103,0.004950046539306641,0.0008487966150269967,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9047619047619048,0.9047619047619048,0.9302325581395349,0.8888888888888888,0.9523809523809523,0.95,0.8571428571428571,0.8095238095238095,0.85,0.8717948717948718,0.8919487747394724,0.04358504642662883,13
0.15499508380889893,0.015783639555860915,0.00521399974822998,0.0005553499214083621,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.9047619047619048,0.9047619047619048,0.9302325581395349,0.8888888888888888,0.9523809523809523,0.95,0.8292682926829268,0.8095238095238095,0.85,0.8717948717948718,0.8891613182934794,0.04651478745176569,14
