instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
625,zoom_in,1,0,0,0,0,1,1,1,0,0,0.5507940053939819,0.5614374279975891,0.5615298748016357,0.4377007186412811,0.5595383942127228,0.3342640250921249,0,1,0.0,-0.2271734029054641
626,zoom_in,1,0,0,0,0,1,1,1,0,0,0.5462782084941864,0.5469942688941956,0.5540732542673746,0.4266706506411235,0.5582181513309479,0.3280236721038818,0,1,0.0,-0.2189705967903137
627,zoom_in,1,0,0,0,0,1,1,1,0,0,0.5572682023048401,0.5484664440155029,0.563486913839976,0.4404472211996714,0.5720299780368805,0.3022761195898056,0,1,0.0,-0.2461903244256973
628,zoom_in,1,0,0,0,0,1,1,1,0,0,0.5028249025344849,0.6151890456676483,0.5123123725255331,0.5669997533162435,0.5157384276390076,0.510308176279068,0,1,0.0,-0.1048808693885803
629,zoom_in,1,0,0,0,0,1,1,1,0,0,0.5036861002445221,0.6335495114326477,0.5128983656565348,0.5741478204727173,0.5135260820388794,0.5047426521778107,0,1,0.0,-0.128806859254837
630,zoom_in,1,0,0,0,0,1,1,1,0,0,0.5046724081039429,0.6353300213813782,0.5106428265571594,0.579728345076243,0.5125030875205994,0.493487000465393,0,1,0.0,-0.1418430209159851
631,zoom_in,1,0,0,0,0,1,1,1,0,0,0.5023029148578644,0.6333633661270142,0.5109227697054545,0.5430452028910319,0.5145359933376312,0.4908845424652099,0,1,0.0,-0.1424788236618042
632,zoom_in,1,0,0,0,0,1,1,1,0,0,0.503820151090622,0.6362070143222809,0.5198380351066589,0.5307464202245077,0.5206325650215149,0.4916589260101318,0,1,0.0,-0.144548088312149
633,zoom_in,1,0,0,0,0,1,1,1,0,0,0.2785726636648178,0.601433664560318,0.3169530928134918,0.4567201932271321,0.316390722990036,0.4471728056669235,0,1,0.0,-0.1542608588933944
634,zoom_in,1,0,0,0,0,1,1,1,0,0,0.270384207367897,0.6154836714267731,0.3047632277011871,0.5182865858078003,0.3155377507209778,0.4532262831926346,0,1,0.0,-0.1622573882341385
635,zoom_in,1,0,0,0,0,1,1,1,0,0,0.2709536254405975,0.6168247163295746,0.2747129003206889,0.5839221080144247,0.3023194223642349,0.4314587712287903,0,1,0.0,-0.1853659451007843
636,zoom_in,1,0,0,0,0,1,1,1,0,0,0.2607480734586715,0.6101509630680084,0.2946751614411672,0.4767300287882487,0.2988185435533523,0.4429728984832763,0,1,0.0,-0.167178064584732
637,zoom_in,1,0,0,0,0,1,1,1,0,0,0.2660442888736725,0.6044153273105621,0.283045878012975,0.549858808517456,0.2949244379997253,0.4456440359354019,0,1,0.0,-0.1587712913751602
638,zoom_in,1,0,0,0,0,1,1,1,0,0,0.7683984339237213,0.5877595245838165,0.779524028301239,0.5232099095980326,0.7875233888626099,0.416680246591568,0,1,0.0,-0.1710792779922485
639,zoom_in,1,0,0,0,0,1,1,1,0,0,0.7658878564834595,0.6093445420265198,0.7691365480422974,0.5883815685907999,0.7780761122703552,0.4250267148017883,0,1,0.0,-0.1843178272247314
640,zoom_in,1,0,0,0,0,1,1,1,0,0,0.7627134621143341,0.5944786965847015,0.7637908458709717,0.589001735051473,0.7843648493289948,0.406201496720314,0,1,0.0,-0.1882771998643875
641,zoom_in,1,0,0,0,0,1,1,1,0,0,0.7574018239974976,0.5925990045070648,0.7675475676854452,0.5445677836736044,0.7870020866394043,0.4123733341693878,0,1,0.0,-0.180225670337677
642,zoom_in,1,0,0,0,0,1,1,1,0,0,0.7665314674377441,0.6107871234416962,0.7674442330996195,0.6087053616841634,0.7778883576393127,0.5313585996627808,0,1,0.0,-0.0794285237789154
643,zoom_in,0,0,0,0,0,1,1,1,0,0,0.7789740562438965,0.4363796561956405,0.7826325297355652,0.4129788478215535,0.782876580953598,0.4195070117712021,0,1,0.0,-0.0168726444244384
644,zoom_in,1,0,0,0,0,1,1,1,0,0,0.564830094575882,0.5295952558517456,0.6042523582776388,0.2846849461396535,0.5967537760734558,0.2653899192810058,0,1,0.0,-0.2642053365707397
645,zoom_in,1,0,0,0,0,1,1,1,0,0,0.552730917930603,0.5452570915222168,0.6035798192024231,0.2971628606319427,0.602458119392395,0.2570127546787262,0,1,0.0,-0.2882443368434906
646,zoom_in,1,0,0,0,0,1,1,1,0,0,0.5492718815803528,0.5387765467166901,0.579768160978953,0.4127705295880635,0.597672313451767,0.275791585445404,0,1,0.0,-0.262984961271286
647,zoom_in,1,0,0,0,0,1,1,1,0,0,0.549281120300293,0.5384201407432556,0.5724287430445353,0.4159645438194275,0.5890696346759796,0.263200432062149,0,1,0.0,-0.2752197086811065
648,zoom_in,0,0,0,0,0,1,1,1,0,0,0.5900942385196686,0.4362734109163284,0.5774081548055013,0.4570848743120829,0.5911234021186829,0.3119800686836242,0,1,0.0,-0.1242933422327041
649,zoom_in,0,0,0,0,0,1,1,1,0,0,0.5813319087028503,0.5614004135131836,0.5809109608332316,0.4326020181179046,0.5877303183078766,0.3219438791275024,0,1,0.0,-0.2394565343856811
650,zoom_in,0,1,0,0,0,1,1,1,0,0,0.5768636763095856,0.5657341778278351,0.5874881545702616,0.4401433269182841,0.595162570476532,0.30711729824543,0,1,0.0,-0.2586168795824051
651,zoom_in,1,0,0,0,0,1,1,1,0,0,0.579222172498703,0.564514696598053,0.5829935868581136,0.4471019407113393,0.5894688367843628,0.322479784488678,0,1,0.0,-0.242034912109375
652,zoom_in,0,0,0,0,0,1,1,1,0,0,0.576833575963974,0.5596634745597839,0.5849883953730265,0.458813339471817,0.5852684080600739,0.3322333991527557,0,1,0.0,-0.2274300754070282
653,zoom_in,1,0,0,0,0,1,1,1,0,0,0.5429752469062805,0.560267835855484,0.5394742488861084,0.5111792087554932,0.5397180914878845,0.4553966224193573,0,1,0.0,-0.1048712134361267
654,zoom_in,0,0,0,0,0,1,1,1,0,0,0.5276441872119904,0.6224351227283478,0.5350113113721212,0.5478734374046326,0.5416711568832397,0.4734424948692322,0,1,0.0,-0.1489926278591156
655,zoom_in,1,0,0,0,0,1,1,1,0,0,0.5231977701187134,0.619352400302887,0.5311099092165629,0.5679405132929484,0.5351257920265198,0.4657659530639648,0,1,0.0,-0.1535864472389221
656,zoom_in,0,0,0,0,0,1,1,1,1,1,0.5212971270084381,0.6224846243858337,0.5272852778434753,0.548097550868988,0.5356822311878204,0.4747572243213653,0,1,0.0,-0.1477274000644683
657,zoom_in,0,0,0,0,0,1,1,1,1,0,0.527716189622879,0.6288644969463348,0.5289976994196574,0.4677297274271647,0.5278395116329193,0.4748042523860931,0,1,0.0,-0.1540602445602417
658,zoom_in,1,1,0,0,0,1,1,1,0,0,0.2995880544185638,0.5510347783565521,0.2840280532836914,0.5875380039215088,0.3102942258119583,0.4286943674087524,0,1,0.0,-0.1223404109477996
659,zoom_in,1,1,0,0,0,1,1,1,1,0,0.2766907215118408,0.6216815114021301,0.2844071586926778,0.5868372718493143,0.2992149442434311,0.4547001868486404,0,1,0.0,-0.1669813245534896
660,zoom_in,1,1,0,0,0,1,1,1,1,0,0.2661583423614502,0.6224479377269745,0.2930384476979573,0.5344821810722351,0.3032161295413971,0.4257830083370209,0,1,0.0,-0.1966649293899536
661,zoom_in,1,0,0,0,0,1,1,1,1,1,0.2648787200450897,0.6084949970245361,0.282931238412857,0.5233957171440125,0.2903466522693634,0.4436029493808746,0,1,0.0,-0.1648920476436615
662,zoom_in,1,1,0,0,0,1,1,1,0,0,0.2612438201904297,0.6026561260223389,0.2714553475379944,0.5365830461184183,0.2844597846269607,0.4458973705768585,0,1,0.0,-0.1567587554454803
663,zoom_in,0,0,0,0,0,1,1,1,0,0,0.858658641576767,0.4976480156183243,0.8520658214886984,0.5563297271728516,0.8558099567890167,0.3921442627906799,0,1,0.0,-0.1055037528276443
664,zoom_in,0,0,0,0,0,1,1,1,0,0,0.8518118560314178,0.5761810839176178,0.8561616142590841,0.4907286167144775,0.8500509262084961,0.376966267824173,0,1,0.0,-0.1992148160934448
665,zoom_in,0,0,0,0,0,1,1,1,1,0,0.85505810379982,0.5725428760051727,0.8617010712623596,0.4507120052973429,0.8581011891365051,0.3915446251630783,0,1,0.0,-0.1809982508420944
666,zoom_in,0,0,0,0,0,1,1,1,0,0,0.8467583954334259,0.571591854095459,0.8551660180091858,0.5058131416638693,0.8544737696647644,0.3809766918420791,0,1,0.0,-0.1906151622533798
667,zoom_in,1,0,0,0,0,1,1,1,1,1,0.8605524599552155,0.5790691375732422,0.8633196552594503,0.5115843415260315,0.8661215007305145,0.3874985575675964,0,1,0.0,-0.1915705800056457
668,zoom_in,0,0,0,0,0,1,1,1,0,0,0.6098461747169495,0.5612559914588928,0.6245531439781189,0.4456322093804677,0.6301719844341278,0.3425308912992477,0,1,0.0,-0.218725100159645
669,zoom_in,0,0,0,0,0,1,1,1,0,0,0.6060401499271393,0.5651361048221588,0.6151262521743774,0.4396895666917165,0.6244735419750214,0.3306527882814407,0,1,0.0,-0.234483316540718
670,zoom_in,0,0,0,0,0,1,1,1,0,0,0.6105968952178955,0.5266917049884796,0.6365222334861755,0.4336884319782257,0.6448723673820496,0.3095923811197281,0,1,0.0,-0.2170993238687515
671,zoom_in,0,0,0,0,0,1,1,1,0,0,0.6054337024688721,0.5344361960887909,0.613784114519755,0.4427370727062225,0.6166407763957977,0.3108121156692505,0,1,0.0,-0.2236240804195404
672,zoom_in,1,0,0,0,0,1,1,1,0,0,0.6084878146648407,0.5602899789810181,0.6261948545773824,0.4572296837965647,0.63494011759758,0.3382697701454162,0,1,0.0,-0.2220202088356018
673,zoom_out,1,0,0,0,0,0,1,1,1,1,0.5601166486740112,0.2816389054059982,0.5735705097516378,0.2948596080144246,0.5821813344955444,0.3227642923593521,0,1,0.0,0.0411253869533538
674,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5821419060230255,0.3517463803291321,0.584165076414744,0.3560252090295155,0.5841062664985657,0.4227014183998108,0,1,0.0,0.0709550380706787
675,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5748154819011688,0.6427735090255737,0.5780107378959656,0.6394501527150472,0.5761883556842804,0.6397852301597595,0,1,0.0,-0.0029882788658142
676,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5739362239837646,0.4831593185663223,0.5725243290265402,0.6049570043881735,0.5651891231536865,0.6878965795040131,0,1,0.0,0.2047372609376907
677,zoom_out,1,0,0,0,0,1,1,1,0,0,0.576256275177002,0.4375068843364715,0.5775264302889506,0.5501552224159241,0.5742495059967041,0.6657757461071014,0,1,0.0,0.2282688617706298
678,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5719097852706909,0.4235536605119705,0.5751692454020182,0.5671170552571615,0.573983907699585,0.6342419981956482,0,1,0.0,0.2106883376836776
679,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5729064643383026,0.4034927934408188,0.5723144809405009,0.5195133884747823,0.5717579126358032,0.6353403925895691,0,1,0.0,0.2318475991487503
680,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5502781569957733,0.5242691338062286,0.5485232671101888,0.5245957970619202,0.5439604222774506,0.5686686336994171,0,1,0.0,0.0443994998931884
681,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5420346856117249,0.624152660369873,0.5403766830762228,0.6495213111241659,0.5403188467025757,0.6471900939941406,0,1,0.0,0.0230374336242675
682,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5413213968276978,0.5257420837879181,0.541486402352651,0.5286639928817749,0.5392680764198303,0.5785541236400604,0,1,0.0,0.0528120398521423
683,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5383763909339905,0.6247546672821045,0.5380654335021973,0.6546849211057028,0.5392124354839325,0.6552965641021729,0,1,0.0,0.0305418968200683
684,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5373562574386597,0.5200029611587524,0.5349652369817098,0.5832260052363077,0.5384903252124786,0.6444501578807831,0,1,0.0,0.1244471967220306
685,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5373768508434296,0.5248144567012787,0.5362419287363688,0.576228678226471,0.5348721146583557,0.6427502334117889,0,1,0.0,0.1179357767105102
686,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5374045372009277,0.5170999467372894,0.5340654850006104,0.5726961096127828,0.532871276140213,0.6299864649772644,0,1,0.0,0.1128865182399749
687,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5353859961032867,0.529980480670929,0.535618245601654,0.5350398619969686,0.5339831411838531,0.5668004155158997,0,1,0.0,0.0368199348449707
688,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5313149690628052,0.5923914909362793,0.5295266509056091,0.6228470007578532,0.5299463272094727,0.6237471401691437,0,1,0.0,0.0313556492328643
689,zoom_out,1,0,0,0,0,1,1,1,0,0,0.3368686586618423,0.4895515739917755,0.3271048367023468,0.5463912685712179,0.3282339721918106,0.612328052520752,0,1,0.0,0.1227764785289764
690,zoom_out,1,0,0,0,0,1,1,1,0,0,0.3327954709529876,0.4706932455301285,0.3227223654588063,0.5521869659423828,0.3262570649385452,0.6182853877544403,0,1,0.0,0.1475921422243118
691,zoom_out,1,0,0,0,0,1,1,1,0,0,0.3279379606246948,0.4703118354082107,0.3262568314870198,0.5329070885976156,0.3279985040426254,0.6131249666213989,0,1,0.0,0.1428131312131881
692,zoom_out,0,0,0,0,0,1,1,1,0,0,0.3277486264705658,0.4762041717767715,0.3194723526636759,0.5403107007344564,0.3210515528917312,0.6021516621112823,0,1,0.0,0.1259474903345108
693,zoom_out,1,0,0,0,0,1,1,1,0,0,0.3331248909235,0.4634391814470291,0.3334622383117676,0.5426158308982849,0.3304008245468139,0.6103382706642151,0,1,0.0,0.1468990892171859
694,zoom_out,1,0,0,0,0,1,1,1,0,0,0.8216076493263245,0.4411879032850265,0.8179064194361368,0.5069392820199331,0.8187483847141266,0.5943284630775452,0,1,0.0,0.1531405597925186
695,zoom_out,0,0,0,0,0,1,1,1,0,0,0.8148973286151886,0.4350435435771942,0.8108689586321512,0.4839856723944346,0.8036762177944183,0.5945474803447723,0,1,0.0,0.1595039367675781
696,zoom_out,0,0,0,0,0,1,1,1,0,0,0.8073102533817291,0.4416174292564392,0.8066060145696005,0.4812655548254649,0.8070894777774811,0.6113553047180176,0,1,0.0,0.1697378754615783
697,zoom_out,1,0,0,0,0,1,1,1,0,0,0.8121080994606018,0.4434352666139602,0.8061288992563883,0.4936759173870086,0.7992447316646576,0.6000474691390991,0,1,0.0,0.1566122025251388
698,zoom_out,1,0,0,0,0,1,1,1,0,0,0.7992037236690521,0.4275961369276047,0.7935669819513956,0.5240446130434672,0.7956043183803558,0.5698885917663574,0,1,0.0,0.1422924548387527
699,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6255149245262146,0.3617381751537323,0.6213741699854533,0.4749791026115417,0.6149251163005829,0.5977357029914856,0,1,0.0,0.2359975278377533
700,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6123111248016357,0.352725625038147,0.5977493127187093,0.4418656627337138,0.5953212380409241,0.5848304927349091,0,1,0.0,0.232104867696762
701,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5958553552627563,0.3667966723442077,0.581267257531484,0.4921136995156606,0.5789180397987366,0.5743860900402069,0,1,0.0,0.2075894176959991
702,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5976177752017975,0.3667383193969726,0.5904575983683268,0.4875280062357585,0.5940945148468018,0.607943594455719,0,1,0.0,0.2412052750587463
703,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5860948860645294,0.360178604722023,0.578309158484141,0.4803225398063659,0.5796294212341309,0.6445508003234863,0,1,0.0,0.2843721956014633
704,zoom_out,0,0,0,0,0,1,1,1,1,1,0.5380467176437378,0.523436039686203,0.5367449323336283,0.5167354146639506,0.5382670164108276,0.5236145853996277,1,0,0.0002202987670898,0.0
705,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5458422601222992,0.524509072303772,0.5396421750386556,0.5725285212198893,0.5334988832473755,0.7297825515270233,0,1,0.0,0.2052734792232513
706,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5451597273349762,0.5170517563819885,0.5389434695243835,0.5422880450884501,0.5311633050441742,0.7300590574741364,0,1,0.0,0.2130073010921478
707,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5483361184597015,0.464400514960289,0.5495922764142355,0.6526728868484497,0.5442757904529572,0.7012689411640167,0,1,0.0,0.2368684262037277
708,zoom_out,1,0,0,0,0,1,1,1,0,0,0.556088924407959,0.4603689610958099,0.551413357257843,0.7004322409629822,0.5444987118244171,0.7305481731891632,0,1,0.0,0.2701792120933532
709,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5535192787647247,0.4467054605484009,0.5458681186040243,0.5065689086914062,0.5225147604942322,0.7190437912940979,0,1,0.0,0.272338330745697
710,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5268230140209198,0.5787324905395508,0.518450935681661,0.5904894669850668,0.5137030184268951,0.6977912485599518,0,1,0.0,0.119058758020401
711,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5184295475482941,0.5709148645401001,0.5166199008623759,0.6485706369082133,0.5223925411701202,0.7081593573093414,0,1,0.0,0.1372444927692413
712,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5210558474063873,0.5804502665996552,0.5169389247894287,0.6474432150522867,0.5097784996032715,0.6984576284885406,0,1,0.0,0.1180073618888855
713,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5148313939571381,0.5754357278347015,0.5128886898358663,0.6660823822021484,0.5174181461334229,0.722009927034378,0,1,0.0,0.1465741991996765
714,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5165123343467712,0.5761821866035461,0.5156386494636536,0.6211042006810507,0.5230129957199097,0.719218373298645,0,1,0.0,0.1430361866950988
715,zoom_out,1,0,0,0,0,1,1,1,0,0,0.2968286126852035,0.5856540501117706,0.2876918415228526,0.6138959725697836,0.251941055059433,0.7249845564365387,0,1,0.0,0.139330506324768
716,zoom_out,1,0,0,0,0,1,1,1,0,0,0.2476241812109947,0.5334560871124268,0.240475594997406,0.5583995779355367,0.2298604771494865,0.6828697025775909,0,1,0.0,0.1494136154651641
717,zoom_out,0,0,0,0,0,1,1,1,0,0,0.2490771189332008,0.5225582718849182,0.2437677383422851,0.5635691086451212,0.2350002378225326,0.712744265794754,0,1,0.0,0.1901859939098358
718,zoom_out,1,0,0,0,0,1,1,1,0,0,0.2588277757167816,0.5234425067901611,0.244119773308436,0.6863109668095907,0.2395005151629448,0.7145350575447083,0,1,0.0,0.1910925507545471
719,zoom_out,1,0,0,0,0,1,1,1,0,0,0.2525608986616134,0.5345034599304199,0.2470853527386983,0.5896292130152384,0.2380373328924179,0.7249157726764679,0,1,0.0,0.1904123127460479
720,zoom_out,1,0,0,0,0,1,1,1,0,0,0.7939229309558868,0.5400999486446381,0.7866169214248657,0.5939727028210958,0.7992497682571411,0.7099384367465973,0,1,0.0,0.1698384881019592
721,zoom_out,1,0,0,0,0,1,1,1,0,0,0.8042482733726501,0.5179094970226288,0.7933757901191711,0.5773641268412272,0.7921470999717712,0.6939151287078857,0,1,0.0,0.1760056316852569
722,zoom_out,1,0,0,0,0,1,1,1,0,0,0.7925162613391876,0.5023888349533081,0.7921980420748392,0.5997031331062317,0.7921260893344879,0.6901610493659973,0,1,0.0,0.1877722144126892
723,zoom_out,1,0,0,0,0,1,1,1,0,0,0.7897303402423859,0.5138913989067078,0.7958435416221619,0.5876996715863546,0.7934399247169495,0.7113981544971466,0,1,0.0,0.1975067555904388
724,zoom_out,1,0,0,0,0,1,1,1,0,0,0.7988609373569489,0.5242626368999481,0.7964891195297241,0.6103929877281189,0.7972272038459778,0.7246398627758026,0,1,0.0,0.2003772258758545
725,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6125793159008026,0.4629193842411041,0.6104594270388285,0.4996447364489237,0.594519704580307,0.6845119595527649,0,1,0.0,0.2215925753116607
726,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6127045154571533,0.408903107047081,0.6119698882102966,0.5067985653877258,0.604720413684845,0.6783360540866852,0,1,0.0,0.2694329470396042
727,zoom_out,1,0,0,0,0,1,1,1,0,0,0.618810772895813,0.3762512952089309,0.606462279955546,0.5283384124437968,0.5921017229557037,0.6728378236293793,0,1,0.0,0.2965865284204483
728,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6142537593841553,0.3829669505357742,0.6121723850568136,0.5353238582611084,0.6097294688224792,0.6754571795463562,0,1,0.0,0.2924902290105819
729,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6025750637054443,0.5023788213729858,0.5881237586339315,0.6530288259188334,0.5879389643669128,0.7069159746170044,0,1,0.0,0.2045371532440185
730,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6751023530960083,0.5282599925994873,0.6730543971061707,0.5031405289967855,0.6770022809505463,0.5105815380811691,0,1,0.0,-0.0176784545183181
731,zoom_out,1,0,0,0,0,1,1,1,0,0,0.7000859081745148,0.3506885915994644,0.684613823890686,0.507332980632782,0.6778821349143982,0.6748621165752411,0,1,0.0,0.3241735249757767
732,zoom_out,0,0,0,0,0,1,1,1,0,0,0.6890089809894562,0.3491158336400985,0.687889834245046,0.3814762532711029,0.677245020866394,0.6435566544532776,0,1,0.0,0.294440820813179
733,zoom_out,1,0,0,0,0,1,1,1,0,0,0.681234747171402,0.3572386056184768,0.6817710598309835,0.4102384845415751,0.6709718406200409,0.6355318427085876,0,1,0.0,0.2782932370901108
734,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6789301633834839,0.3652702867984772,0.6672604481379191,0.4296929935614268,0.6542509496212006,0.6487343609333038,0,1,0.0,0.2834640741348266
735,zoom_out,0,0,0,0,0,1,1,1,0,1,0.3425660729408264,0.541528970003128,0.3404287497202555,0.571174422899882,0.2492294386029243,0.6296165287494659,1,0,-0.093336634337902,0.0
736,zoom_out,0,0,0,0,0,1,1,1,0,0,0.3374155461788177,0.5194785296916962,0.3325040340423584,0.6375931104024252,0.3297382444143295,0.6601195931434631,0,1,0.0,0.1406410634517669
737,zoom_out,1,0,0,0,0,1,1,1,0,0,0.3330078274011612,0.5055147409439087,0.3349969585736592,0.5088950395584106,0.3271065503358841,0.6706904768943787,0,1,0.0,0.1651757359504699
738,zoom_out,0,0,0,0,0,1,1,1,0,0,0.3336378484964371,0.5014610886573792,0.3292188147703807,0.523221472899119,0.3226102441549301,0.67308709025383,0,1,0.0,0.1716260015964508
739,zoom_out,1,0,0,0,0,1,1,1,0,0,0.3304624706506729,0.5080786049365997,0.3317371110121409,0.6007492740948995,0.3207170963287353,0.6535069048404694,0,1,0.0,0.1454282999038696
740,zoom_out,0,0,0,0,0,1,1,1,0,0,0.8357238471508026,0.5297659635543823,0.8297469218571981,0.6385358969370524,0.8292547166347504,0.6782398223876953,0,1,0.0,0.148473858833313
741,zoom_out,0,0,0,0,0,1,1,1,0,0,0.8390667140483856,0.534763365983963,0.8335830171902975,0.6287795901298523,0.832888275384903,0.6702844202518463,0,1,0.0,0.1355210542678833
742,zoom_out,0,0,0,0,0,1,1,1,0,0,0.8456117212772369,0.5459364950656891,0.8393833041191101,0.5896770358085632,0.83677539229393,0.689506858587265,0,1,0.0,0.1435703635215759
743,zoom_out,1,0,0,0,0,1,1,1,0,0,0.8389281630516052,0.5305173993110657,0.8385782837867737,0.5692885518074036,0.8307202756404877,0.7038493752479553,0,1,0.0,0.1733319759368896
744,zoom_out,1,0,0,0,0,1,1,1,0,0,0.8373101651668549,0.5395729243755341,0.8314687609672546,0.6244617700576782,0.8296508193016052,0.7060684859752655,0,1,0.0,0.1664955615997314
745,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5914772748947144,0.5482625663280487,0.575514535109202,0.6772722005844116,0.5737025141716003,0.6802626848220825,0,1,0.0,0.1320001184940338
746,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5800905227661133,0.5538065433502197,0.5803301334381104,0.5987228353818258,0.5743181705474854,0.6788256466388702,0,1,0.0,0.1250191032886505
747,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5836602449417114,0.5397793352603912,0.5806167721748352,0.6027809977531433,0.5735751688480377,0.681627094745636,0,1,0.0,0.1418477594852447
748,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5824109315872192,0.5502580404281616,0.578889787197113,0.653340478738149,0.5770737528800964,0.6892967820167542,0,1,0.0,0.1390387415885925
749,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5794551372528076,0.5505947768688202,0.5740851958592733,0.6114781101544698,0.5760946273803711,0.6798731088638306,0,1,0.0,0.1292783319950103
750,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6160102188587189,0.4612455815076828,0.6177001794179281,0.4840684632460276,0.6139713823795319,0.6679467856884003,0,1,0.0,0.2067012041807174
751,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6291584968566895,0.4037090986967087,0.6216024359067281,0.5234558582305908,0.4996889978647232,0.5567566156387329,0,1,0.0,0.1530475169420242
752,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6283237040042877,0.4315163046121597,0.620228628317515,0.5631268819173177,0.6182503700256348,0.6749514937400818,0,1,0.0,0.243435189127922
753,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6303180754184723,0.4082469642162323,0.6170094013214111,0.5532887776692709,0.6239064633846283,0.645148515701294,0,1,0.0,0.2369015514850616
754,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6217230558395386,0.3821583539247513,0.6164652109146118,0.571353018283844,0.6246724128723145,0.6303337812423706,0,1,0.0,0.2481754273176193
755,zoom_out,0,0,0,0,0,1,1,1,0,0,0.6391850411891937,0.4273924082517624,0.601080060005188,0.6928247610727946,0.6105238497257233,0.6842345893383026,0,1,0.0,0.2568421810865402
756,zoom_out,0,0,0,0,0,1,1,1,0,0,0.6208786070346832,0.4020339846611023,0.6103317936261495,0.652370830376943,0.6136492192745209,0.7019812762737274,0,1,0.0,0.2999472916126251
757,zoom_out,0,0,0,0,0,1,1,1,0,0,0.6239741742610931,0.3718985319137573,0.6063612302144369,0.5896863540013632,0.6038519740104675,0.7129431068897247,0,1,0.0,0.3410445749759674
758,zoom_out,0,0,0,0,0,1,1,1,0,0,0.623896986246109,0.3907382637262344,0.5880956451098124,0.7142250537872314,0.6008441150188446,0.7145951986312866,0,1,0.0,0.3238569349050522
759,zoom_out,1,0,0,0,0,1,1,1,0,0,0.6281671822071075,0.3846621066331863,0.6066809693972269,0.666482667128245,0.6053290069103241,0.6877591013908386,0,1,0.0,0.3030969947576523
760,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5452430248260498,0.5357833504676819,0.5264056921005249,0.6801056464513143,0.5295822620391846,0.6803996562957764,0,1,0.0,0.1446163058280944
761,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5397593379020691,0.5236033797264099,0.540507952372233,0.6387131810188293,0.5398688018321991,0.6430312991142273,0,1,0.0,0.1194279193878173
762,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5364443063735962,0.5130602419376373,0.5365242759386698,0.5190368294715881,0.4736268818378448,0.5100659132003784,1,0,-0.0628174245357513,0.0
763,zoom_out,0,0,0,0,0,1,1,1,0,0,0.5451128482818604,0.6168709695339203,0.5417357087135315,0.6165774067242941,0.5403755605220795,0.6170056760311127,1,0,-0.0047372877597808,0.0
764,zoom_out,1,0,0,0,0,1,1,1,0,0,0.5360364615917206,0.5089437365531921,0.5368972420692444,0.6003731489181519,0.5343053042888641,0.5883706510066986,0,1,0.0,0.0794269144535064
